t,ax,ay,az,temp,P,hum,roll,pitch,yaw,gx,gy,gz,cx,cy,cz
1.675257,0.029335955,-0.162103802,1.026451111,8.49493885,1020.273926,35.19815826,351.4740874,357.2339008,203.0298902,-0.005609856,-0.062158089,0.040015735,-30.18185043,13.27262783,-6.576364994
1.797726,0.056247454,-0.133397922,1.038148642,8.530828476,1020.262939,35.10876083,351.5537659,357.0390419,202.9869147,-0.000728077,0.020474736,-0.053675618,-30.0829277,13.69011307,-6.402565956
1.92728,0.026911497,-0.148836374,1.025232673,8.584662437,1020.250488,35.52594376,351.5695009,357.2686415,202.6863864,-0.003611759,0.015114689,-0.028887536,-30.1419735,13.88425255,-6.376713753
2.009742,0.021092795,-0.161138907,1.01621592,8.548772812,1020.25293,35.70142365,351.5397384,357.3791565,202.6773295,0.017163798,-0.028506093,0.005817825,-30.16559982,14.00418186,-6.575714111
2.092057,0.030548185,-0.152454779,1.031325102,8.530828476,1020.25708,34.27439117,351.5529608,357.2874533,202.7784846,0.004701282,-0.018993547,0.008184312,-29.88594627,14.09479141,-6.605538368
2.181562,0.034912214,-0.147389024,1.031812429,8.584662437,1020.258301,34.86374664,351.5358392,357.3036249,202.863179,-0.027727619,-0.00065538,0.073587216,-29.82909203,14.4221468,-6.433642387
2.268011,0.029578403,-0.14328818,1.03254354,8.548772812,1020.255615,35.21139908,351.5430006,357.3976986,202.9208121,0.017657641,-0.013522403,-0.007108775,-29.98997116,14.02543163,-6.349669456
2.350308,0.033942427,-0.164033607,1.03595531,8.441103935,1020.265625,33.48637772,351.5838973,357.326271,203.04993,0.02665933,-0.021680955,-0.011490245,-30.31633759,14.42504215,-6.83658123
2.444065,0.037821561,-0.158726633,1.031325102,8.530828476,1020.269531,35.43985748,351.6120265,357.3298978,203.144897,-0.037254088,-0.005080814,0.027896354,-30.22068024,14.33968449,-7.194482327
2.523879,0.045337386,-0.134845272,1.031568766,8.584662437,1020.269043,35.25444412,351.5465626,357.3771931,203.2251653,0.009969427,0.009272358,-0.013812983,-29.8862648,14.54541969,-6.474317074
2.611561,0.038064007,-0.142564505,1.03668642,8.620552063,1020.267334,35.45972443,351.5917349,357.3323614,203.1054185,0.000568616,0.00158567,-0.027685024,-29.95079041,14.32473469,-6.712835312
2.73463,0.027638834,-0.156314373,1.030106544,8.512883186,1020.266357,33.53273392,351.603114,357.4388415,203.2097291,-0.005910385,-0.018667007,0.014839009,-30.11915398,14.23147488,-6.358187675
2.861534,0.041458253,-0.138946116,1.013047814,8.512883186,1020.256348,35.370327,351.6846357,357.3290236,203.3226595,-0.018285036,-0.032806911,-0.009888153,-30.07418823,14.02183533,-6.501558781
2.984553,0.04048847,-0.14545922,1.026451111,8.459049225,1020.249512,35.26106644,351.6960259,357.351642,203.2995871,-0.003433604,-0.005398835,-0.000287933,-30.15667343,14.15729618,-6.239155293
3.107006,0.036609333,-0.140393466,1.034980536,8.530828476,1020.239746,34.790905,351.7369763,357.3959584,203.3683807,0.004533431,0.01521669,0.007549591,-29.78962326,14.30011177,-6.741414547
3.229098,0.038064007,-0.14545922,1.027913332,8.512883186,1020.229004,36.2543602,351.7183111,357.4696252,203.4611074,0.000343597,-0.013853913,0.005812116,-29.82824898,14.2305069,-6.957445621
3.351747,0.031760417,-0.146424115,1.03254354,8.584662437,1020.222412,34.91341019,351.7577597,357.5017685,203.4997389,0.0046078,0.005377144,0.020737179,-29.55133247,14.27237701,-6.271746635
3.474179,0.034427322,-0.148595139,1.02498889,8.530828476,1020.215088,35.03923035,351.9312107,357.577587,203.6491971,-0.012365771,-0.01205261,0.020347096,-29.88283539,14.34512711,-6.177227974
3.596309,0.040003575,-0.14208205,1.029375434,8.49493885,1020.214111,35.21802139,351.8517508,357.5433487,203.793642,-0.007857107,-0.005845458,0.007607985,-30.12934875,14.15911293,-6.47742939
3.718961,0.036609333,-0.151007414,1.046921611,8.656441689,1020.213867,34.94983292,351.7986452,357.5587585,203.8061276,0.007579929,0.010213169,-0.007851792,-29.83823967,14.09488201,-6.435605049
3.840825,0.026184158,-0.151248649,1.028888106,8.620552063,1020.219482,35.11207199,351.8147722,357.6348978,203.9196043,0.009852109,-0.011431538,0.028697472,-29.92158318,13.73465729,-6.392018795
3.970289,0.042912927,-0.14304696,1.031081438,8.638497353,1020.22583,34.78428268,351.8244224,357.6331162,203.9060806,-0.008884553,0.007759248,-0.011892423,-29.77950859,14.21539879,-5.460819244
4.092477,0.032730199,-0.155831918,1.030350208,8.459049225,1020.229004,35.76102448,351.7296731,357.6301122,203.8509473,-0.013660034,-0.01428626,0.005603211,-29.84517288,13.90233898,-5.837978363
4.215341,0.029578403,-0.153419673,1.029619217,8.512883186,1020.24292,34.94652176,351.943137,357.654271,204.0081099,0.002066582,-0.026450969,0.029536163,-29.54760933,14.21047878,-5.494720459
4.346564,0.041458253,-0.142564505,1.038635969,8.49493885,1020.25415,33.97971344,351.9566207,357.5016767,204.0715624,-0.019511821,0.089989439,-0.019632414,-29.3206234,13.99028397,-5.761515141
4.469776,0.052610762,-0.14666535,1.025232673,8.638497353,1020.264893,33.76781082,351.857168,357.6457478,203.7801455,-0.020622242,0.003076781,-0.073472261,-29.63153267,14.09337521,-5.784995079
4.591774,0.031275522,-0.151489854,1.052526712,8.620552063,1020.27002,35.61534119,352.0889675,357.7769256,203.354775,0.031444252,0.01366001,-0.014114992,-29.96597672,14.16468716,-6.06120491
4.714581,0.016486323,-0.161862567,1.026451111,8.620552063,1020.281738,33.67179489,352.1427348,357.7005886,203.4935235,-0.017683718,-0.023602787,0.037230074,-30.1709156,13.49731064,-6.438189507
4.851007,0.039033793,-0.147389024,1.029862881,8.656441689,1020.290771,34.48629379,352.0662427,357.8117265,203.7795855,-0.003238895,-0.016733043,0.038773291,-29.96631813,13.87927341,-6.787621021
4.973556,0.037579119,-0.135810181,1.043753505,8.566718102,1020.285645,34.87036896,352.1065647,357.6984995,203.8832814,-0.019190121,0.009405239,0.027957708,-29.9609375,14.08047581,-6.921290874
5.095274,0.035639551,-0.153902128,1.041072845,8.620552063,1020.29248,34.79421616,351.9857489,357.8381852,203.9203693,0.005876511,0.009026032,0.012817031,-29.53434372,13.97851849,-6.76259613
5.217645,0.043155372,-0.138463661,1.012316704,8.512883186,1020.297607,34.57238007,352.0569818,357.7977088,203.9628668,-0.005269089,-0.031605996,-0.019483764,-29.6483326,14.16391659,-6.749690533
5.339575,0.043882709,-0.150283724,1.029375434,8.602607727,1020.29541,34.38696671,351.9314813,357.6996649,203.7153953,-0.047481511,0.006911367,-0.012665416,-29.38781548,14.42767811,-6.816838264
5.472396,0.035881996,-0.148353934,1.038879633,8.566718102,1020.297852,34.82732773,352.0897838,357.8048114,203.8101437,0.050590541,-0.006161207,-0.025176324,-29.49353027,14.56088734,-6.554650784
5.594703,0.043155372,-0.140875921,1.031812429,8.548772812,1020.305908,33.80754471,352.2722565,357.7683044,203.7723591,0.009600047,0.018572042,-0.030376652,-29.64831161,14.42344666,-6.523082256
5.717324,0.027638834,-0.156314373,1.028888106,8.530828476,1020.307129,34.42669678,352.1714814,357.8386438,203.6828836,-0.003716927,0.001978086,-0.013282016,-29.47284508,13.88303089,-6.679920673
5.839439,0.027881281,-0.157761738,1.044240952,8.602607727,1020.304443,35.56567383,352.0420382,357.9255147,203.8915049,-0.020749629,-0.003532914,0.017396776,-29.7021637,14.04520988,-6.846662521
5.961598,0.045579832,-0.14208205,1.026694775,8.566718102,1020.311768,34.29425812,352.0821621,357.8383992,203.9615554,0.021978401,-0.012294768,-0.010703016,-29.78982544,14.11392975,-6.89824152
6.084355,0.036609333,-0.142323285,1.043022513,8.584662437,1020.309326,34.80414963,352.0434298,357.8016673,203.9190579,-0.038623173,0.018508969,0.002696128,-29.72369385,14.50251579,-7.074176788
6.211035,0.03733667,-0.151731089,1.02498889,8.620552063,1020.309814,34.71806335,351.9782903,357.9217034,203.9580856,0.026656084,-0.022973269,0.004677933,-30.09429741,14.39421749,-6.933846474
6.333689,0.033215091,-0.142564505,1.061543465,8.674386024,1020.304932,34.65846634,352.056163,357.8137909,203.9793138,-0.004175372,0.042336181,0.007779248,-30.02547646,13.99362755,-6.52335453
6.455993,0.030305739,-0.140152246,1.029619217,8.512883186,1020.296631,34.56906891,352.0275146,357.9489905,203.8343909,0.004305245,-0.013528096,-0.008867358,-29.73670006,13.80055523,-6.643016815
6.57818,0.029578403,-0.153178439,1.044240952,8.656441689,1020.303955,34.07242203,351.7489266,357.9027309,203.9009716,-0.002848822,0.004362924,0.00296175,-29.96686363,13.99375248,-6.838657379
6.701409,0.034912214,-0.146424115,1.038392186,8.638497353,1020.298584,34.77434921,351.7522623,357.9035127,203.8676129,-0.009801373,0.083246149,-0.007547638,-29.81537247,13.87956524,-6.935369015
6.823729,0.02909351,-0.141599596,1.029375434,8.548772812,1020.293457,33.88038635,351.8015831,358.0366497,203.8649492,0.011407293,-0.017625652,0.004232779,-29.75960732,13.91018581,-6.622331619
6.955386,0.04461005,-0.140393466,1.03668642,8.602607727,1020.300049,35.15180206,351.8402419,357.9163654,203.7913744,-0.016887845,0.086444423,-0.029775485,-29.88427353,14.23542213,-6.310481071
7.077651,0.022305025,-0.153660893,1.030593991,8.656441689,1020.302734,35.84710693,351.8275301,358.1542812,203.7645454,0.011805113,-0.017711734,0.017735181,-29.84588432,14.24381351,-6.473285675
7.200277,0.037579119,-0.155108258,1.053745151,8.638497353,1020.30127,34.11215591,351.9315138,357.981763,203.6953419,0.000559594,0.021294784,-0.006248768,-29.77858162,14.00277424,-6.495507717
7.322808,0.031033078,-0.14594166,1.034493089,8.566718102,1020.291504,34.43331909,352.1454617,358.1412359,203.8541984,0.011169378,-0.022138732,0.032314103,-29.93957329,14.18863583,-6.904891968
7.44531,0.045822278,-0.150766194,1.02498889,8.656441689,1020.288818,32.97317886,352.1147319,357.8218258,203.8940458,-0.023672441,-0.003478587,-0.019942934,-29.8759613,14.39728737,-6.58454752
7.56793,0.033942427,-0.140634701,1.040341854,8.674386024,1020.302246,35.42992401,352.0007377,357.9905464,203.7494916,-0.010174985,0.020344481,-0.009585551,-29.91130829,14.3610487,-6.377680302
7.694448,0.02545682,-0.14714779,1.024257898,8.49493885,1020.312012,34.35716629,352.1066475,358.0160217,203.8292136,0.022241775,-0.025638886,0.006125433,-29.82849693,14.39663124,-6.073412895
7.816616,0.043155372,-0.151489854,1.024014115,8.674386024,1020.297607,34.18830872,352.1120937,357.9293784,203.9868544,-0.033483848,-0.000323039,-0.011298899,-29.71303368,14.29327393,-6.27280426
7.939149,0.035881996,-0.144253075,1.042535067,8.656441689,1020.299561,34.59224701,352.123384,357.9131636,203.9394119,0.015931442,-0.000294559,0.007228224,-29.41276741,14.34226894,-6.532189369
8.061492,0.02133524,-0.158244193,1.043753505,8.656441689,1020.291748,34.90348053,352.1348852,357.9473205,204.1352744,-0.00703224,-0.006377658,0.024512909,-29.43610954,14.37773705,-7.237144947
8.183735,0.043397821,-0.141358376,1.045703173,8.548772812,1020.289551,34.13201904,352.0770011,357.9144197,203.973235,-0.009706126,0.01838804,0.003142348,-29.44571495,14.26950073,-6.918543816
8.306316,0.041943144,-0.148112699,1.030106544,8.638497353,1020.281738,34.67502213,352.0739164,357.920337,203.8896335,-0.01152111,-0.011782768,-0.031142706,-29.73314667,14.42647839,-6.844526291
8.436457,0.022547469,-0.148353934,1.043022513,8.620552063,1020.290527,35.628582,351.8146671,358.0083969,203.9477311,0.004560828,-0.001663304,0.030328747,-29.49775887,14.56904507,-6.494437218
8.559418,0.038306456,-0.141117156,1.03936708,8.530828476,1020.291748,34.56244659,351.9082681,357.9240206,204.1525274,0.026936326,-0.008141475,0.021259116,-29.57392883,14.38143635,-6.579131126
8.681779,0.043640263,-0.147389024,1.034980536,8.656441689,1020.293945,33.84396362,351.6434582,357.9015234,204.3036659,-0.025023192,0.005073687,-0.007410461,-29.09239197,14.24625874,-6.372368813
8.805251,0.040730912,-0.138222441,1.045215726,8.764110565,1020.289063,35.53918839,351.6282252,357.9185069,204.0802777,0.013440877,0.022143405,-0.031401549,-29.27859116,14.2039299,-5.994272232
8.927585,0.017940998,-0.154625803,1.01621592,8.620552063,1020.294678,34.68164444,351.7540475,358.0164302,204.129619,0.005686516,-0.04092823,0.030171413,-29.66519165,13.77533627,-5.86888504
9.050175,0.038306456,-0.128573403,1.045215726,8.638497353,1020.29541,32.14874268,351.6218893,358.0571454,204.2086033,-0.018220153,0.030544557,0.005154344,-29.73727417,14.53598404,-6.172087669
9.172602,0.03976113,-0.152213544,1.030837655,8.692331314,1020.297607,34.95976639,351.6648965,358.1324131,204.1512297,0.020728832,-0.022504378,-0.021561395,-29.45868492,14.20258141,-5.752295017
9.299538,0.032730199,-0.150042504,1.048871279,8.674386024,1020.294922,34.29756927,351.7356419,358.0366882,204.0248575,-0.014584934,0.019452265,-0.002124602,-29.75768089,13.94041252,-6.460039616
9.428407,0.022789916,-0.148353934,1.018652797,8.72822094,1020.291504,34.54258347,351.790186,357.9029319,204.0890477,0.023014685,-0.02764694,0.004567385,-29.91919899,13.39970016,-6.617284298
9.554824,0.041458253,-0.137257531,1.045215726,8.620552063,1020.287842,32.59241486,351.80532,357.8652967,204.0080006,-0.015591437,0.040093191,-0.009589353,-29.8241787,12.59712124,-6.733210564
9.677032,0.024487037,-0.146182895,1.02230823,8.602607727,1020.285156,34.40351868,351.8318101,357.766395,203.8008956,0.017565543,-0.030675117,-1.95E-05,-29.91072464,12.43964291,-6.971794128
9.800978,0.036366891,-0.150042504,1.072266102,8.602607727,1020.282471,35.99610138,351.8391431,357.841708,203.9007257,0.015478518,0.029074287,0.065683462,-29.89097786,12.30265427,-6.982813835
9.938987,0.060369033,-0.146906585,1.024257898,8.620552063,1020.268311,34.60549164,351.9293418,357.6226182,203.8886226,-0.0161357,-0.009836189,-0.058273982,-29.65855217,12.76262474,-6.935255051
10.061127,0.032730199,-0.149560064,1.085425854,8.674386024,1020.265869,32.39375687,351.7146885,358.2857254,203.1639805,-0.011946343,0.103081189,-0.006749464,-29.65950394,11.92785358,-7.076282501
10.183215,0.023032364,-0.162345037,1.004762053,8.620552063,1020.256104,34.2644577,351.799073,358.0963159,203.0709397,0.034190703,-0.122838534,-0.002648365,-28.9634819,11.62666702,-7.407137871
10.323509,0.046549615,-0.137498766,1.067635894,8.764110565,1020.243408,34.27439117,351.758967,358.1028526,203.0647652,-0.051193126,0.082566693,0.031788137,-28.700634,11.41965294,-7.173403263
10.44593,0.027396388,-0.155108258,1.028888106,8.638497353,1020.235107,33.56253052,351.8169629,358.1809546,202.9676399,0.079549327,-0.108727701,-0.002791792,-28.81376457,11.70218658,-6.896969318
10.572952,0.041458253,-0.14184083,1.034493089,8.674386024,1020.230713,35.37694931,352.1755274,357.8000646,202.8769213,-0.026768144,0.04982055,0.007368662,-28.7616539,11.43122387,-6.85051918
10.695349,0.026426604,-0.140152246,1.028644443,8.674386024,1020.215576,34.31743622,352.1139652,358.1572892,202.6498175,-0.013845799,-0.006646469,0.004773531,-28.79632187,11.72117615,-7.006912708
10.817787,0.033699982,-0.128332168,1.038635969,8.620552063,1020.20752,33.79098892,352.2376804,358.0899107,202.6333977,0.032465715,-0.010161288,0.030402904,-28.70795631,11.7829504,-7.185814857
10.940617,0.120980509,-0.137016311,1.026451111,8.566718102,1020.189697,33.91680527,352.2697806,357.7301463,202.4417836,-0.076199256,0.076239645,-0.063857175,-28.56970406,11.4230051,-6.807164192
11.062812,-0.000493671,-0.182849228,1.024257898,8.602607727,1020.188232,34.33068085,352.2405593,358.1663175,201.6563392,-0.001036644,0.029885251,-0.031508885,-28.44754028,11.42555904,-7.504366875
11.185696,0.017213661,-0.153178439,1.025963783,8.584662437,1020.179199,34.38365555,352.3132052,358.2467028,201.706022,0.052466966,-0.044821635,0.052238144,-28.54515076,11.53437519,-8.149447441
11.308299,0.062551044,-0.134121597,1.036442757,8.584662437,1020.171875,34.17837524,352.2697874,358.0108143,201.8502483,-0.054505128,0.025455471,-0.00022648,-28.33876419,11.56805611,-6.97986412
11.439641,0.030790633,-0.149318829,1.045459509,8.638497353,1020.165527,34.23797226,352.1100139,358.1433877,201.4198097,0.000519273,0.023785856,-0.023788225,-28.26765823,11.43144131,-6.78195858
11.562243,0.057459682,-0.158244193,1.02303946,8.656441689,1020.162354,33.51617813,352.1389235,358.2280371,201.6071891,0.000671041,-0.049669288,0.09583991,-28.52667618,11.11179256,-6.19878912
11.685435,0.052368317,-0.134362817,1.026694775,8.72822094,1020.1521,34.22472763,352.2918703,358.0391314,201.9600504,-0.004034142,0.021511795,0.020143222,-28.5040741,11.11167336,-5.95886898
11.811948,0.000242446,-0.146182895,1.040829301,8.620552063,1020.14209,33.1453476,352.2072118,357.9776094,201.5919305,-0.003359645,0.008560743,-0.08043699,-28.1863327,11.17241383,-6.13132
11.93653,0.017456107,-0.153902128,1.047652841,8.71027565,1020.144531,34.28101349,352.1347469,358.1294155,201.0656098,-0.013381179,0.030312639,-0.025723161,-28.19804382,11.40621376,-6.322415829
12.058911,0.029335955,-0.159209087,1.025476336,8.530828476,1020.142334,34.19823837,352.1349894,358.2375649,201.2682752,0.024836682,-0.043494619,0.024678942,-28.02807808,10.97371387,-6.385505676
12.181837,0.04461005,-0.153660893,1.03668642,8.638497353,1020.14917,34.43000793,352.0243181,357.9198153,201.1965582,-0.030179657,0.002737114,-0.007312203,-28.12516022,11.52661037,-6.113675594
12.308437,0.021577686,-0.147630244,1.062030911,8.674386024,1020.134521,34.49622726,351.8116055,358.1106403,201.1428182,-0.003976839,0.015939904,0.037154667,-28.42792702,11.76486588,-6.967531681
12.431016,0.025699267,-0.148836374,1.038879633,8.674386024,1020.14209,34.27770233,351.9302596,358.0477738,201.3683238,0.026558956,-0.010695384,0.013988067,-28.20762062,11.73288345,-5.581432819
12.553444,0.060126588,-0.144253075,1.034005761,8.638497353,1020.151611,34.3108139,352.0213333,358.0092438,201.2499156,-0.025029812,0.007952819,-0.047727615,-28.2636528,11.54314899,-5.461068153
12.675689,0.02497193,-0.144735545,1.050089717,8.602607727,1020.155762,34.08897781,351.9162227,358.0202976,200.9588949,-0.003565423,0.015077854,-0.0140594,-28.5422802,11.64495754,-5.796769142
12.798345,0.019880565,-0.145218,1.045703173,8.638497353,1020.146973,34.29094696,352.0276632,358.0679105,200.8384514,-0.000342716,-0.01018088,0.001351909,-28.47395325,12.02854919,-5.634031773
12.926894,0.045337386,-0.137257531,1.030106544,8.602607727,1020.154541,33.13210297,352.1416112,357.7961507,200.7173521,0.005982325,-0.000209331,-0.007808207,-28.76689339,12.60831547,-6.149722099
13.053633,0.033215091,-0.125919923,1.052526712,8.638497353,1020.16626,34.09560013,352.1447044,357.8360654,200.6253358,-0.010171845,0.051158022,-0.019883616,-28.80291367,12.85932636,-6.322441578
13.175691,0.013334526,-0.151007414,1.020358801,8.692331314,1020.175293,34.83725739,352.116407,358.205222,200.8213759,0.024895286,-0.036763839,0.032908674,-28.90627861,13.09010983,-6.232686043
13.303035,0.050186306,-0.137498766,1.036198974,8.72822094,1020.202148,34.02275848,351.9595884,357.8324393,201.0940234,-0.014567633,-0.02050193,-0.005930364,-28.91680527,13.65339565,-6.610665798
13.425855,0.090432331,-0.058617894,1.043022513,8.638497353,1020.215576,34.22803879,352.1300989,357.2203151,200.6548286,0.011699572,-0.062957063,-0.22431469,-28.88400269,14.19771481,-6.329885483
13.548663,0.087522976,-0.141599596,0.986728549,8.548772812,1020.233643,34.27439117,351.2374863,356.1169145,199.9371669,-0.200881541,-0.433446854,-0.17605634,-28.85819626,15.3266325,-7.140325069
13.671066,0.087765418,-0.17078793,1.095173597,8.602607727,1020.231934,33.45658112,349.6526749,353.2774217,200.1787507,-0.273574501,-0.044325676,-0.12413279,-28.22247314,15.92979145,-7.594517231
13.793426,0.102554627,-0.198287681,1.004031062,8.602607727,1020.233398,34.211483,348.4652926,354.5585987,199.380206,-0.101310499,0.384196281,-0.127797976,-28.11079979,16.30757141,-9.192878723
13.916411,-0.021968372,-0.254734546,0.9669891,8.674386024,1020.234131,33.15859222,348.208346,356.5831172,199.7953039,0.042548269,-0.05165606,0.290644705,-28.11206627,15.85776234,-10.3314743
14.038688,0.052125871,-0.259800285,1.057644248,8.548772812,1020.243164,33.96647263,346.8165268,357.0420732,203.7105869,-0.678883612,0.068378963,0.703284204,-27.85942078,15.76719952,-9.503470421
14.161119,0.014061864,-0.188879877,0.982585669,8.656441689,1020.237305,34.09228897,341.4131548,2.599859427,208.005123,-0.800140321,0.961158514,0.647695422,-28.12094879,12.8055315,-5.475461006
14.284048,-0.032088634,-0.316005915,0.981610894,8.566718102,1020.250488,34.03269196,333.7760061,11.47912072,209.8636038,-1.290054202,1.159689784,1.059113145,-32.1222496,8.184829712,-2.769192457
14.411618,-0.442823172,-0.585696459,0.710619986,8.692331314,1020.26001,34.1816864,327.5038314,18.08258944,211.8539209,-0.536246538,-0.129235938,0.921363056,-40.49193573,2.006928444,-2.250868797
14.550969,-0.334215462,-0.476179928,0.758384645,8.530828476,1020.253174,34.05586624,324.9291438,18.61545689,211.5230665,0.227029562,0.13313067,0.030721551,-47.75402832,-3.010354757,-0.45121184
14.673417,-0.39148134,-0.503679693,0.867560804,8.548772812,1020.261475,31.86730957,325.2854782,19.09345232,209.8983831,-0.063742287,-0.08067216,0.224976689,-53.53000641,-5.666238785,1.208847284
14.795624,-0.387531996,-0.499337614,0.828569293,8.638497353,1020.254395,32.91357803,326.236179,19.44700681,208.6257549,0.107768118,-0.039358553,0.164195165,-57.81464767,-6.14023304,2.991190434
14.918146,-0.407525659,-0.536968827,0.749367833,8.584662437,1020.255127,33.96647263,327.3797678,20.23830301,207.3751883,0.035987154,-0.075633869,0.151525721,-61.14432526,-5.656168938,3.518157959
15.040784,-0.379139543,-0.503438473,0.872922122,8.548772812,1020.258301,34.56575775,327.7310752,22.19813017,205.518415,-0.125044227,0.387980163,0.364499003,-64.31426239,-4.562616348,4.221528053
15.163463,-0.514158607,-0.537692547,0.745956063,8.638497353,1020.267578,34.00289154,327.2073875,28.35069798,204.9690356,0.012400446,0.309483975,0.38526842,-68.53147888,-2.644538403,0.865868866
15.285745,-0.526747286,-0.398505181,0.707939327,8.476993561,1020.266846,35.16835785,328.1789546,29.48914025,203.6510686,0.000480362,-0.076797269,0.091106586,-72.71367645,-1.042406917,-1.5146029
15.408466,-0.56475997,-0.505850673,0.750098884,8.530828476,1020.271973,34.32405853,328.9931405,31.62112916,203.2763371,-0.253355056,0.298091441,0.73210299,-74.68701935,1.217231989,-2.404250383
15.531233,-0.819000721,-0.614161134,0.868535578,8.584662437,1020.270996,34.29425812,325.3422029,31.62347533,201.7309522,-0.203264102,-0.343011647,-0.069657683,-75.03822327,2.121441841,-1.626048803
15.653342,-0.520576358,-0.460017771,0.786166072,8.584662437,1020.266602,33.79098892,327.2594506,29.73015372,203.0419523,0.252441347,-0.001232531,0.163387403,-74.36499023,2.193106174,-0.769248545
15.776026,-0.503297865,-0.446267903,0.702578008,8.602607727,1020.263672,34.09560013,325.664639,30.29093957,198.9524859,-0.737465739,-0.226641804,-0.302091897,-71.2605896,2.612989426,-3.273321629
15.922698,-0.548468769,-0.538898647,0.588771582,8.584662437,1020.268555,34.44656372,312.9355604,24.15051925,195.6125917,-1.23715353,0.642314017,-0.245586872,-64.36093903,1.81734848,-1.976644993
16.045529,-0.357911706,-0.621639132,0.404780447,8.620552063,1020.270264,33.97309494,307.0379209,23.19777617,187.4657606,-2.676657438,0.857644022,-0.644481838,-59.42903519,0.283585727,-2.194215536
16.167759,-0.538595378,-0.831505656,0.172049969,8.602607727,1020.275879,34.06911087,288.9422363,26.11045911,177.5724738,1.079247475,-0.009479212,0.291058242,-56.77279282,-2.31544137,-2.672014236
16.290102,-0.539089024,-0.758414209,0.577317834,8.602607727,1020.287598,33.79098892,293.7639946,25.00534304,177.1732356,-2.30983305,-0.429143637,-0.483824313,-54.41777802,-2.032376766,-2.126458168
16.412539,-0.536867499,-1.09420073,0.309982389,8.674386024,1020.290039,34.53596115,298.1967191,25.8471741,175.3301774,2.778369188,0.867417872,1.591895819,-51.39137268,-0.472736627,-3.097621202
16.539482,0.087038085,-0.327343553,0.184234813,8.620552063,1020.291016,33.31752014,317.8664891,35.73600053,178.4828424,1.386818051,-0.394324332,0.929717898,-51.13336182,7.184248924,-14.35951805
16.661662,-1.138652802,-0.547100365,0.514444053,8.620552063,1020.293945,33.78436661,318.3820625,43.08588172,180.0654692,0.977232993,1.078166366,0.779750466,-52.16951752,8.148382187,-24.64623451
16.784633,-0.61239922,-0.591003478,0.493973523,8.566718102,1020.300537,34.94983292,324.72404,47.35179931,181.5736979,1.094519019,-0.425783873,0.579692066,-53.92374802,6.530626774,-31.73504066
16.907265,-0.804190516,-0.436377645,0.523948193,8.674386024,1020.287598,33.91680527,331.6408719,45.22684891,182.7666314,0.201434121,-0.521384299,-0.558349848,-55.31139374,3.922762156,-35.74452972
17.029972,-0.659544885,-0.556508124,0.633855462,8.548772812,1020.305176,34.26776886,330.7197338,39.6883817,179.9392436,0.356288463,-0.723580658,-0.650590539,-56.82757568,0.021912834,-36.38392639
17.152367,-0.595861256,-0.511881351,0.61460346,8.530828476,1020.293701,33.83403015,329.0050899,32.07355406,175.8500367,-0.032221835,-0.759316325,-0.477410227,-58.753685,-4.971899509,-33.91046143
17.27493,-0.55760169,-0.432759285,0.776174426,8.566718102,1020.291748,35.41667938,328.1494038,29.9911011,176.3094489,-0.005343764,0.26052323,0.457519025,-60.07070541,-8.658302307,-31.76246452
17.408388,-0.663000584,-0.409842789,0.681376398,8.584662437,1020.289307,34.07573318,331.3748992,33.26523082,173.43954,-0.100333311,-0.192433357,-0.346990496,-61.61108398,-10.95710182,-33.0533371
17.527494,-0.664728403,-0.51767081,0.738401473,8.620552063,1020.275391,34.64853287,324.8454398,29.68373234,169.4448492,-1.465311766,0.079707116,-0.759935379,-61.93330383,-14.04169273,-32.04690552
17.649947,-0.411968678,-0.726572454,0.46984753,8.620552063,1020.267578,33.75457001,321.8541243,29.5339019,171.7359815,0.414931506,-0.224198341,-0.222373992,-62.17117691,-16.59207916,-31.33764839
17.772327,-0.524772584,-0.642143309,0.6418975,8.620552063,1020.255859,33.84396362,322.8765353,27.326033,169.4321178,-0.067652017,-0.05010175,0.0537371,-61.23371506,-18.13788414,-29.67502403
17.894686,-0.320886344,-0.69593668,0.630443752,8.656441689,1020.243408,33.56253052,320.3485082,31.80165106,168.4017291,-0.070400916,0.944997728,0.823732734,-60.86357498,-18.65383339,-30.99463081
18.017425,-0.610671401,-0.537933767,0.420864463,8.566718102,1020.223877,33.89031982,327.5436719,48.47743156,170.4357458,2.901153088,2.258663416,2.115407228,-60.16656876,-15.63289833,-36.42417145
18.13965,-0.834798157,-0.351224929,0.565864086,8.620552063,1020.195313,33.49300003,341.4992066,66.2446114,171.395401,0.977843881,2.17955637,0.555868328,-58.33039856,-13.07081032,-46.13266373
18.266398,-1.046336293,-0.257388026,0.560746431,8.620552063,1020.162109,32.98310852,337.4371941,75.68377574,157.8457947,1.10062778,0.322526038,-0.244365141,-56.16631317,-15.22556305,-55.48971939
18.388351,-0.750874043,-0.028223429,0.089193046,8.638497353,1020.117676,31.3011322,325.4849675,79.94345054,140.6549052,-0.540767133,0.616963089,0.435222447,-54.42329407,-18.27994347,-62.12154388
18.510755,-2.447375536,0.081335515,0.378461212,8.602607727,1020.108398,33.70490265,327.1092855,82.23610598,136.6364863,0.611630142,0.590390444,-0.258415043,-52.29965973,-17.24180412,-65.83435822
18.633585,-1.035475492,-0.242914468,-0.183422759,8.584662437,1020.111328,33.90687561,303.6649822,83.69469288,111.7417582,0.07254155,-0.095916644,0.165220007,-49.93692398,-16.90840912,-69.01847076
